Page,Users,Sessions,Pageviews,Unique Pageviews,Bounce Rate,Entrances,Users % of Total
/catalog/view/urn:uuid:3d7dc364-2f7f-4fa3-97c9-e75bac46fdad,3,6,8,7,0.5,6,0.001642
/catalog/view/urn:uuid:8c172f84-a639-4a02-b927-424da7dba105,3,2,5,5,0,2,0.001641
/catalog/view/urn:uuid:cedd566c-0b9c-4958-adbd-2720545f685c,3,1,4,4,1,1,0.001639
/catalog/view/urn:uuid:d7ca6f59-984a-49a7-839e-0f0b246d466f,3,0,4,3,null,0,0.001638
/catalog/view/doi:10.5065/D68S4MZV,3,2,3,3,1,2,0.001637
/catalog/view/urn:uuid:73cab6ca-6db5-4e22-9bd0-f14cc7091445,3,2,9,4,0.5,2,0.001636
/catalog/view/urn:uuid:a881091b-6dea-40b3-bfe6-80a046fc317,3,0,6,3,null,0,0.001635
/catalog/view/doi:10.18739/A2DN3ZW0T,3,1,4,4,0,1,0.001634
/catalog/view/urn:uuid:890dcb15-c1f5-450f-a490-5fa1a70d1039,3,3,9,6,0.666666667,4,0.001633
/category/blog/news/,3,0,7,3,null,0,0.001632
/catalog/view/urn:uuid:32627bf3-b069-4b46-bc93-cfeb113e9889,3,3,5,4,0.333333333,3,0.001631
/download/fileDownload.htm?fileAccessPointId=54b4fe28-c454-4378-a8c3-ed25830f4626,3,0,3,3,null,0,0.00163
/catalog/view/doi:10.18739/A23M09,3,0,3,3,null,0,0.001629
/catalog/view/doi:10.5065/D6J67F3B,3,4,5,4,0.75,4,0.001628
/catalog/view/urn:uuid:ae7ddd33-0741-40a8-ad27-c90de4fa9fae,3,0,5,3,null,0,0.001627
/catalog/view/doi:10.18739/A2G15TB43,3,0,5,3,null,0,0.001626
/catalog/view/doi:10.18739/A2736M18D,3,0,3,3,null,0,0.001625
/catalog/view/urn:uuid:01415ab1-5677-46e6-b55a-5ec4b53979ee,3,2,5,3,0.5,2,0.001624
/catalog/view/urn:uuid:d2772597-b170-4c85-9102-9b9a19b1502f,3,1,6,3,0,1,0.001623
/catalog/view/doi:10.18739/A25717N5B,3,0,3,3,null,0,0.001622
/catalog/view/doi:10.18739/A20R61,3,1,3,3,1,1,0.001621
/catalog/view/urn:uuid:ba7fcdcf-3bd8-4669-ae05-a2c1f41b28cb,3,3,7,7,0.333333333,3,0.00162
/catalog/view/urn:uuid:1011c81b-75e7-4446-8942-f9f0a49127ae,3,5,10,6,0.4,5,0.001619
/catalog/view/doi:10.18739/A2PZ5X,3,0,6,4,null,1,0.001618
/catalog/view/doi:10.18739/A2K931637,3,1,4,3,0,1,0.001617
/catalog/view/urn:uuid:291f4544-7383-456d-b810-484fe905bd06,3,6,8,6,0.166666667,6,0.001616
/catalog/view/urn:uuid:f551460b-ce36-4dd3-aaa6-3a6c6e338ec9,3,1,3,3,0,1,0.001615
/catalog/view/urn:uuid:0a04dddb-1309-4506-9108-6a5a15bc1199,3,1,8,8,1,1,0.001614
/catalog/view/urn:uuid:ab62eb85-0417-48e6-89d2-9fee20d1d1a0,3,1,5,5,0,1,0.001613
/catalog/view/urn:uuid:b085f41d-eec5-4638-a66a-a2d72eafa4fa,3,3,5,5,0.666666667,3,0.001612
/catalog/view/doi:10.18739/A2MT1D,3,1,5,4,1,1,0.001611
/catalog/view/urn:uuid:0fa12a38-d674-4425-8735-98904ad8f636,3,3,12,7,0.666666667,3,0.00161
/catalog/quality/urn:uuid:19c12630-0dc1-401d-a0d8-aadf031f6ee4,3,2,4,4,1,2,0.001609
/catalog/view/urn:uuid:8bab8935-63a7-4be5-8e49-8a528aeb65fe,3,0,5,4,null,0,0.001608
/portals/CALM,3,1,7,5,0,1,0.001607
/catalog/view/doi:10.18739/A2Q23H,3,0,3,3,null,0,0.001606
/catalog/view/resource_map_doi:10.18739/A2ZS49,3,3,10,7,0,3,0.001605
/catalog/view/doi:10.18739/A2J678W8P,3,1,3,3,0,1,0.001604
/catalog/view/urn:uuid:a90f5366-9eeb-4fa7-a963-32a47ce6cad1,3,2,8,7,0,2,0.001603
/catalog/view/doi:10.18739/A23W02,3,1,4,3,0,1,0.001602
/catalog/view/doi:10.18739/A2987C,3,0,4,3,null,0,0.001601
/catalog/view/urn:uuid:70611918-c698-41dc-82f7-9d44fc685443,3,0,11,4,null,0,0.0016
/catalog/view/urn:uuid:cff4b67a-f039-42a2-bc46-f686a3cc75b4,3,3,6,5,0.666666667,3,0.001599
/catalog/view/urn:uuid:f80b719f-5cd1-4713-bf4f-1058ff471d0b,3,0,14,5,null,0,0.001599
/catalog/view/urn:uuid:5869c90a-3669-48a1-b5bb-8efc4f6eabb0,3,0,4,3,null,0,0.001598
/catalog/view/urn:uuid:eb0eb016-260e-41f7-8748-b3ebbed419c7,3,4,26,7,0.5,4,0.001597
/catalog/view/urn:uuid:adb7b65b-ebca-418f-95e4-8b9ce38b29f8,3,1,7,4,0,1,0.001596
/catalog/view/urn:uuid:356464a0-6430-4b9e-a3c0-b9048aabcaf2,3,2,10,5,0,2,0.001595
/catalog/view/urn:uuid:5e7ca097-a659-4271-b02e-8bd4c64da7f9,3,3,7,5,0.666666667,3,0.001594
/catalog/view/urn:uuid:07fb3fb8-d85a-49d6-94c9-8a059beb5647,3,0,4,3,null,0,0.001593
/catalog/view/urn:uuid:d23acc32-e5cd-40c9-87e4-284bc10330ed,3,0,5,3,null,0,0.001592
/catalog/view/urn:uuid:b78ed44d-1823-49e8-bfad-a06b1f77cf39,3,3,10,4,0.666666667,3,0.001591
/catalog/view/urn:uuid:61a02ae9-1f96-4c7a-87e2-60266ef6ab7c,3,0,9,5,null,0,0.00159
/catalog/view/urn:uuid:23835db2-15fa-4bfd-8ac2-f1550fbbd3e2,3,0,7,3,null,0,0.001589
/catalog/view/urn:uuid:9dedb814-46fc-49aa-ab19-06d6e5f68ac4,3,3,7,4,0.666666667,3,0.001588
/catalog/view/urn:uuid:95e44709-4fff-472f-a938-55d02d0e80eb,3,1,3,3,1,1,0.001587
/catalog/view/doi:10.5065/D6SQ8XH7,3,1,3,3,1,1,0.001586
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/20063/2,3,0,3,3,null,0,0.001585
/catalog/view/urn:uuid:86922866-868a-48c3-bee3-c0e458017cb2,3,4,7,7,0.75,4,0.001584
/catalog/view/doi:10.5065/D6XP7320,3,4,4,4,0.5,4,0.001583
/catalog/view/urn:uuid:4275f9dd-9090-456f-a709-c58eef2b4119,3,6,10,9,0.5,6,0.001582
/catalog/view/urn:uuid:b6107db7-db9b-42fc-98ec-cfcc94fec2f2,3,0,13,4,null,0,0.001581
/catalog/view/urn:uuid:eda8cec2-8932-45e7-9d02-8d38e32f91f4,3,0,5,3,null,0,0.00158
/catalog/view/urn:uuid:92187937-1d2f-46ae-9038-f664c331b9cc,3,0,3,3,null,0,0.001579
/catalog/view/urn:uuid:ab963450-0881-497a-af34-a372a060f281,3,3,7,5,0.333333333,3,0.001578
/catalog/view/urn:uuid:e80cb387-679e-488c-ada2-6653710581ce,3,0,6,4,null,0,0.001578
/catalog/view/urn:uuid:df179151-e8a0-4a0b-a622-936fa07adc4a,3,1,9,7,0,1,0.001577
/catalog/view/doi:10.18739/A26383,3,0,3,3,null,0,0.001576
/catalog/view/urn:uuid:4c28417c-0935-47e4-a02e-609d4c728580,3,1,4,4,0,1,0.001575
/catalog/view/doi:10.18739/A2H92P,3,1,3,3,1,1,0.001574
/catalog/view/urn:uuid:ef0a3e53-39ff-40c2-bbc4-610d4678ce44,3,2,9,4,0.5,2,0.001573
/catalog/view/urn:uuid:c82c4438-9e86-4c34-a8f9-9b9e184dd9ca,3,3,8,5,0,3,0.001572
/catalog/view/urn:uuid:365a9a27-de11-44b8-9ae7-0385cd80975e,3,0,27,6,null,0,0.001571
/catalog/view/urn:uuid:65f5ea33-92c7-4554-8c56-9fe15f1c9ab8,3,4,11,8,0.25,4,0.00157
/catalog/view/urn:uuid:3ca7869e-ac04-4546-9ec5-3942bb2d12f6,3,0,5,3,null,0,0.001569
/catalog/view/urn:uuid:37cb4fd9-fd0f-4a7f-aa0c-809892e1628c,3,0,12,5,null,0,0.001568
/catalog/view/urn:uuid:0f977ab3-bbb0-4d52-8a66-649cec6ba837,3,0,4,3,null,0,0.001567
/catalog/view/doi:10.18739/A2P22T,3,0,4,3,null,0,0.001566
/download/fileDownload.htm?logicalFileId=99d44c77-41b4-11df-95d2-00c0f03d5b7c,3,3,3,3,0.666666667,3,0.001565
/catalog/view/urn:uuid:f7b58633-9732-4113-89ad-8b73b9c8e26e,3,3,8,5,0,3,0.001565
/catalog/view/urn:uuid:7e08c6d0-5562-45f5-aaab-9ff16213035b,3,3,9,6,0.666666667,3,0.001564
/catalog/view/doi:10.18739/A2SQ8QH9B,3,2,10,4,0,2,0.001563
/catalog/view/urn:uuid:b28f4249-6c1a-405b-9e0d-811c4ee42590,3,3,13,8,0,3,0.001562
/catalog/view/doi:10.18739/A2G206,3,1,3,3,1,1,0.001561
/catalog/view/doi:10.18739/A2FK9G,3,1,4,4,1,1,0.00156
/catalog/view/urn:uuid:6fe52909-d52e-4677-b3a7-2b6de20581ba,3,1,5,4,0,1,0.001559
/download/fileDownload.htm?fileAccessPointId=f7efa05a-efba-407b-8d5f-0b5e148d090b,3,2,3,3,1,2,0.001558
/catalog/view/urn:uuid:786b7c9e-0a83-4fe5-878b-083d8cbf59ea,3,0,6,5,null,0,0.001557
/catalog/view/urn:uuid:6270d1ee-c9ce-46ed-bf1e-29938e1d86b1,3,2,7,5,0,2,0.001556
/catalog/view/urn:uuid:0995e426-f174-4381-9480-72385d84935b,3,2,9,5,0.5,2,0.001555
/catalog/quality/doi:10.18739/A2BZ61825,3,0,3,3,null,0,0.001555
/app.php?_=15626e0556f80,3,3,3,3,1,3,0.001554
/catalog/view/doi:10.18739/A26D5PB19,3,2,3,3,1,2,0.001553
/se/emc_se.swf,3,3,3,3,1,3,0.001552
/catalog/view/doi:10.18739/A2Q67D,3,0,4,3,null,0,0.001551
/catalog/view/urn:uuid:ce1490bc-b5ba-4662-be76-190c792cd455,3,3,7,5,0.333333333,3,0.00155
/catalog/quality/doi:10.18739/A26M3336V,3,2,3,3,0,2,0.001549
/catalog/view/urn:uuid:aa444043-e3ef-456a-b0dd-fcd3f8f546ac,3,0,4,3,null,0,0.001548
/catalog/view/doi:10.18739/A2ZK55M4P,3,0,7,3,null,0,0.001547
/catalog/view/urn:uuid:98f9b0b9-f810-4e9e-9d8d-0a276a14ce50,3,5,15,9,0.4,5,0.001546
/catalog/quality/doi:10.18739/A2KK94B96,3,0,3,3,null,0,0.001546
/catalog/view/urn:uuid:10fc2aaa-fbe8-41d9-8f81-92119f01f4aa,3,1,7,4,0,1,0.001545
/catalog/view/doi:10.18739/A24F1MH6B,3,0,5,3,null,0,0.001544
/catalog/view/doi:10.18739/A2PC2T81X,3,0,4,3,null,0,0.001543
/catalog/view/doi:10.18739/A27W6758K,3,0,5,5,null,0,0.001542
/catalog/view/doi:10.5065/D68S4N4H,3,0,3,3,null,0,0.001541
/catalog/view/urn:uuid:37d39b2e-e213-44b9-b46e-2ad162cdf8ed,3,2,6,5,1,2,0.00154
/catalog/projects/CALM/data,3,0,8,6,null,0,0.001539
/catalog/view/doi:10.18739/A2VB8D,3,3,5,3,0.666666667,3,0.001538
/catalog/view/urn:uuid:3eb1daa2-2fa8-48f5-bfa8-5080aac642dc,3,0,3,3,null,0,0.001538
/catalog/view/doi:10.5065/D6XS5SD1,3,3,3,3,0.666666667,3,0.001537
/catalog/view/urn:uuid:dc7e5d18-84dd-4327-a13d-26e824c9f6ae,3,0,3,3,null,0,0.001536
/catalog/view/urn:uuid:3499bd87-05f8-427a-8ca4-ee18b2f932bf,3,3,5,4,0.666666667,3,0.001535
/catalog/view/urn:uuid:95846301-bc1c-4a45-8e7a-57a75efc05d0,3,0,5,4,null,0,0.001534
/catalog/view/urn:uuid:5a91a6a0-f4a8-4994-8754-d4a9691f8740,3,1,6,4,0,1,0.001533
/catalog/view/resource_map_doi:10.18739/A2J38KH4W,3,1,4,3,1,1,0.001532
/catalog/view/doi:10.18739/A2WK4M,3,1,4,4,0,1,0.001531
/catalog/view/doi:10.18739/A2WG83,3,1,3,3,0,1,0.001531
/catalog/view/urn:uuid:52e69216-06b2-4b03-b1ee-b461d5d2cff0,3,1,3,3,0,1,0.00153
/catalog/view/doi:10.18739/A21Q2G,3,2,3,3,0.5,2,0.001529
/catalog/view/urn:uuid:5de23437-1afa-4413-a4f9-0fa82b1b77a8,3,1,8,5,0,1,0.001528
/catalog/view/urn:uuid:8989fd8c-c354-45cb-90b0-59effbe61aeb,3,5,7,6,0.4,5,0.001527
/catalog/view/urn:uuid:c2d05667-ecc2-4660-804a-6675b6e4fc62,3,0,4,4,null,0,0.001526
/catalog/view/urn:uuid:fb9c73c4-fb0f-494a-be02-b05f9caca616,3,0,5,3,null,0,0.001525
/catalog/view/urn:uuid:3fed9108-8b27-4197-a231-0feec844cb7f,3,0,8,6,null,0,0.001524
/catalog/view/urn:uuid:71f2520a-5586-4ea4-9c91-7c37136b15d3,3,2,4,4,0,2,0.001524
/catalog/view/urn:uuid:b8843862-b527-49f5-b657-253035273936,3,2,7,3,1,2,0.001523
/catalog/view/doi:10.5065/D61G0JD2,3,2,5,4,0.5,2,0.001522
/catalog/view/doi:10.18739/A2TK9W,3,3,12,5,0.333333333,3,0.001521
/download/fileDownload.htm?logicalFileId=fa7f6fbf-f5c7-11e4-9365-00c0f03d5b7c,3,3,4,3,0.333333333,3,0.00152
/catalog/view/urn:uuid:7fe60c53-9e53-4259-9556-115be1986de0,3,1,4,4,0,1,0.001519
/download/fileDownload.htm?fileAccessPointId=4783e100-b81f-4adb-90b1-a7cbc368bdad,3,2,4,4,1,2,0.001518
/catalog/view/urn:uuid:444daf20-55e1-4969-8ee3-bc43254f9dac,3,0,4,4,null,0,0.001518
/catalog/projects/DBO/Data,3,1,3,3,0,1,0.001517
/download/fileDownload.htm?logicalFileId=fa4995ec-ed15-11e4-8d59-00c0f03d5b7c,3,2,3,3,0.5,2,0.001516
/catalog/view/urn:uuid:5fb8ebdd-b9f0-49c1-a903-fad4a198d513,3,10,13,12,0.2,8,0.001515
/catalog/view/doi:10.18739/A2WS8HM1Z,3,0,9,3,null,1,0.001514
/catalog/view/doi:10.18739/A2GF0MW5H,3,1,3,3,1,1,0.001513
/catalog/view/urn:uuid:4c7cd78e-c624-4332-84fc-82dc97386de4,3,0,4,3,null,0,0.001512
/catalog/view/urn:uuid:8d22c91a-a583-411c-a075-cf22046e6c54,3,4,8,6,0.25,4,0.001512
/catalog/view/urn:uuid:aefbbd62-efd2-491e-96ec-8d8ad550dbe5,3,0,6,4,null,0,0.001511
/catalog/view/urn:uuid:448cc5fa-1d87-48ef-bb2e-ffcf1d57a248,3,0,6,6,null,0,0.00151
/catalog/view/urn:uuid:cad16a9b-fd3c-409a-b61e-a29ad470ebc5,3,3,5,5,0.333333333,3,0.001509
/catalog/view/doi:10.18739/A2KD1Z,3,1,3,3,0,1,0.001508
/catalog/view/doi:10.18739/A2CR52,3,1,6,5,0,1,0.001507
/catalog/view/doi:10.18739/A2X68N,3,0,3,3,null,1,0.001507
/catalog/view/doi:10.18739/A2868R,3,0,6,4,null,1,0.001506
/catalog/view/doi:10.18739/A2VD6P488,3,0,3,3,null,0,0.001505
/catalog/view/urn:uuid:eed53b37-558e-4d72-8c91-0ee8c86582f3,3,1,18,4,0,1,0.001504
/catalog/view/urn:uuid:a8194ad0-edb5-47bd-8fa1-33c24ed986d7,3,0,7,6,null,0,0.001503
/catalog/view/urn:uuid:7092abd5-afe7-445b-afca-7491c8718b27,3,0,5,5,null,1,0.001502
/catalog/view/arctic-data.,3,3,5,4,0.333333333,3,0.001502
/catalog/view/urn:uuid:556aaa34-610b-4f91-8858-66287db6e0af,3,5,9,6,0.6,5,0.001501
"/catalog/profile/CN=arctic-data-admins,DC=dataone,DC=org",3,0,6,4,null,0,0.0015
/catalog/view/urn:uuid:78bd277b-85ee-42ef-a120-d4e72b83870f,3,1,7,3,1,1,0.001499
/catalog/view/doi:10.18739/A2KH0M,3,0,3,3,null,0,0.001498
/catalog/view/urn:uuid:e2384d7d-ba5c-4e92-900e-79a0c44aba1e,3,0,4,3,null,0,0.001497
/catalog/view/urn:uuid:b041be2c-ff51-468e-b248-cdeebbc860fe,3,0,12,4,null,0,0.001497
/catalog/view/urn:uuid:0452931f-95ef-435a-aa73-a954ac5c198b,3,1,5,3,0,1,0.001496
/catalog/view/doi:10.18739/A2N872Z8Q,3,0,4,3,null,0,0.001495
/catalog/view/urn:uuid:97b1bbfd-beff-41cc-9c51-7bb397013435,3,5,9,6,0.2,5,0.001494
/catalog/view/urn:uuid:d9c0978e-6111-4829-9229-0b4b3e1c33c2,3,0,5,3,null,0,0.001493
/catalog/view/doi:10.18739/A2VW5S,3,0,3,3,null,0,0.001493
/catalog/view/urn:uuid:445234a7-b46c-42cd-9f68-fbaf8d998ccc,3,3,6,5,0.666666667,3,0.001492
/catalog/view/doi:10.18739/A22V2C96N,3,1,4,3,0,1,0.001491
/catalog/view/doi:10.18739/A2CN6Z02Z,3,1,3,3,1,1,0.00149
/catalog/view/doi:10.18739/A2154DP4K,3,0,3,3,null,0,0.001489
/catalog/view/doi:10.18739/A2631F,3,0,3,3,null,0,0.001488
/catalog/view/doi:10.18739/A2TD0R,3,0,3,3,null,0,0.001488
/download/fileDownload.htm?fileAccessPointId=313f35c6-d3ca-4ed6-8ebe-6814dfa7bb63,3,3,4,3,0.333333333,3,0.001487
/catalog/view/urn:uuid:fb3e410d-edc7-495d-932b-cd65b3856f19,3,1,5,5,0,1,0.001486
/catalog/view/doi:10.18739/A27T10,3,3,3,3,1,3,0.001485
/catalog/view/doi:10.18739/A21S1S,3,1,6,5,0,1,0.001484
/catalog/view/doi:10.18739/A2BR30,3,2,3,3,1,2,0.001484
/catalog/view/doi:10.18739/A29G5GD58,3,1,5,4,0,1,0.001483
/catalog/view/doi:10.18739/A23D4R,3,1,4,3,1,1,0.001482
/download/fileDownload.htm?logicalFileId=4ac9de3e-d496-11de-892a-00c0f03d5b7c,3,3,4,3,0,3,0.001481
/catalog/view/urn:uuid:3dc91064-7b8b-4308-b949-a361b7146baa,3,5,7,6,0.4,5,0.00148
/catalog/view/doi:10.18739/A2RK2M,3,0,3,3,null,0,0.00148
/catalog/view/urn:uuid:27c28af4-d164-468d-bc66-df920a8a19ad,3,1,8,3,0,1,0.001479
/catalog/quality/doi:10.18739/A2M03XX3M,3,1,7,5,1,1,0.001478
/catalog/view/urn:uuid:c64a34d9-1e40-4d18-8b84-79e62ff6a0cd,3,0,3,3,null,0,0.001477
/weborg,3,3,3,3,1,3,0.001476
/catalog/view/doi:10.18739/A23T0C,3,1,3,3,1,1,0.001476
/catalog/view/urn:uuid:bae3a0a7-de19-4818-a2a0-7215a7355244,3,1,6,4,0,1,0.001475
/panel,3,3,3,3,1,3,0.001474
/catalog/view/urn:uuid:3902ba30-c986-44c3-86ef-ff2b165da56d,3,2,3,3,0,2,0.001473
/catalog/profile/http://orcid.org/0000-0003-2563-2664,3,2,5,3,0,2,0.001472
/catalog/view/doi:10.18739/A20V8T,3,0,3,3,null,0,0.001472
/download/fileDownload.htm?fileAccessPointId=d8048160-1fc6-4d4d-829a-951cfef0e1a2,3,3,3,3,1,3,0.001471
/phones,3,3,3,3,1,3,0.00147
/catalog/view/doi:10.18739/A2S46H54B,3,0,4,3,null,0,0.001469
/catalog/portals/permafrost/members,3,3,8,6,0.333333333,3,0.001468
/catalog/view/doi:10.5065/D6CV4FV2,3,2,3,3,0.5,2,0.001468
/catalog/view/urn:uuid:bcbd552a-6a1d-4596-85d3-90583f09547a,3,1,6,3,0,1,0.001467
/catalog/view/urn:uuid:3c55fe83-77a8-4631-8f03-62f49eced59d,3,2,5,3,0,2,0.001466
/catalog/view/doi:10.18739/A2DV8J,3,0,3,3,null,0,0.001465
/catalog/view/urn:uuid:60a51293-43c4-470b-9c7f-f03d929fc4be,3,2,8,3,0.5,2,0.001464
/catalog/view/doi:10.18739/A2RF5KF45,3,0,6,4,null,0,0.001464
/catalog/view/doi:10.18739/A2XD0QX2F,3,0,5,5,null,0,0.001463
/catalog/view/urn:uuid:bcc25a4f-25b8-49b8-8d82-26a2d25a6fa9,3,2,10,4,0,2,0.001462
/catalog/view/urn:uuid:0fb1ffb5-6996-48dc-884c-c8b0c32ee3a4,3,5,8,7,0,5,0.001461
/catalog/view/doi:10.18739/A2M61BP47,3,1,6,4,1,1,0.001461
/catalog/view/urn:uuid:eec5e8d5-25d4-4630-8d5d-1d09b4f8cefa,3,4,10,8,0,4,0.00146
/catalog/view/urn:uuid:29c96fc0-3e62-49d8-9d19-dda56e4a3174,3,0,12,6,null,0,0.001459
/catalog/view/urn:uuid:671de9e4-5025-41c6-9059-1cb139f20116,3,2,6,4,0.5,2,0.001458
/catalog/view/urn:uuid:e9d79151-f9cc-4074-a737-35c5c41af614,3,1,8,5,1,1,0.001457
/catalog/view/doi:10.18739/A2PN8XD8C,3,1,4,4,1,1,0.001457
/catalog/view/doi:10.18739/A23T9D62D,3,0,5,4,null,0,0.001456
/catalog/view/urn:uuid:be517677-8b46-4fe6-8f4c-b3171489ae3d,3,0,9,6,null,0,0.001455
/catalog/view/urn:uuid:759fa3e8-a629-417f-97ee-de658e8d0060,3,0,16,3,null,0,0.001454
/catalog/view/doi:10.18739/A2Q52FC5W,3,3,12,5,0.333333333,3,0.001454
/catalog/quality/doi:10.18739/A2HH6C540,3,0,3,3,null,0,0.001453
/catalog/view/urn:uuid:27601072-0d25-4400-b135-00e6cdcbf730,3,4,8,5,0.25,4,0.001452
/catalog/view/arctic-data.14293.2,3,3,8,6,0.666666667,3,0.001451
/catalog/view/urn:uuid:bc6e3c24-d4c0-461c-bbd9-c313e570f05d,3,0,3,3,null,0,0.001451
/catalog/view/urn:uuid:67413517-0a7d-4369-9af8-a5e3a00eeb5e,3,3,7,6,0,3,0.00145
/download/fileDownload.htm?logicalFileId=fa43545b-ed15-11e4-8d59-00c0f03d5b7c,3,2,3,3,1,2,0.001449
/catalog/view/urn:uuid:61731354-5d6e-4fc5-ab28-18f808c90bb1,3,5,5,5,0.2,3,0.001448
/catalog/view/doi:10.18739/A2H708100,3,0,3,3,null,0,0.001448
/catalog/view/doi:10.18739/A26T0GW55,3,3,8,7,1,3,0.001447
/catalog/view/urn:uuid:a02dd975-34dc-4d7a-ac80-6318569a1f3d,3,0,7,3,null,0,0.001446
/catalog/view/urn:uuid:2b761521-7839-4432-b2f7-129e048ffaa8,3,1,15,6,1,1,0.001445
/catalog/view/urn:uuid:df3002b4-23be-4004-a073-53c399c76522,3,0,3,3,null,0,0.001445
/catalog/view/doi:10.18739/A20F8P,3,2,5,4,0.5,3,0.001444
/catalog/view/doi:10.18739/A21341,3,0,3,3,null,0,0.001443
/catalog/view/urn:uuid:bdb47272-77d8-44c6-ac03-82a6d9bea123,3,4,5,4,0.5,4,0.001442
/catalog/view/urn:uuid:4155c2a8-042f-4904-b43d-cfe42f78f01c,3,3,7,4,0,3,0.001441
/catalog/view/urn:uuid:b3dc11f5-95e8-4f30-bef9-82464398bc5f,3,0,3,3,null,0,0.001441
/catalog/view/doi:10.18739/A26H4CQ6K,3,1,5,3,0,1,0.00144
/catalog/view/doi:10.18739/A23F4KM7K,3,0,3,3,null,0,0.001439
/catalog/view/urn:uuid:2ab0cc1a-b763-48f0-bacc-cb50e93ffc87,3,0,3,3,null,0,0.001438
/catalog/view/urn:uuid:2b1a886c-a007-4998-bcaa-5d92ef5507f1,3,0,8,4,null,0,0.001438
/catalog/view/urn:uuid:c06a6fb7-c409-4bbe-8a45-c76d7ebe015b,3,1,7,6,0,1,0.001437
/catalog/view/urn:uuid:9cab67c3-8ef7-42ab-9a3c-ac6b6521c929,3,0,4,3,null,0,0.001436
/catalog/view/urn:uuid:efb82fb3-702e-4c5e-92ab-4568fea9b4ca,3,1,7,3,0,1,0.001436
/catalog/view/urn:uuid:bea82705-5ef8-47db-a38b-f11be53602d7,3,0,3,3,null,0,0.001435
/catalog/view/urn:uuid:1c84af1f-d257-4c37-8a46-15d76c6d268c,3,0,10,4,null,0,0.001434
/catalog/view/urn:uuid:9ede01c0-8579-4b28-80ad-6f883df689aa,3,0,5,3,null,0,0.001433
/catalog/view/urn:uuid:590a5dec-1310-4e14-9730-a5cc868deda9,3,1,7,5,0,1,0.001433
/catalog/view/urn:uuid:5fcdcf7f-ba57-4dad-9077-f5a36dd6fe63,3,4,12,8,0.25,4,0.001432
/catalog/view/urn:uuid:204a2313-9265-4bbe-ae7d-380531c6a654,3,2,3,3,0,2,0.001431
/catalog/view/urn:uuid:c6cddcc5-e968-420a-8636-e1d90bf7b059,3,2,6,4,0.5,2,0.00143
/catalog/view/doi:10.18739/A23775V4C,3,0,11,8,null,0,0.00143
/catalog/view/resource_map_doi:10.18739/A20052,3,0,4,3,null,0,0.001429
/catalog/view/urn:uuid:39044edb-12b9-4414-8314-50ed9b334a82,3,1,4,3,0,1,0.001428
/catalog/view/urn:uuid:48cc4d84-dfc9-42bb-9bb8-db03f522a576,3,0,5,5,null,0,0.001427
/catalog/view/urn:uuid:a975569f-6cc1-4683-99c2-2cf4fb776754,3,0,4,3,null,0,0.001427
/catalog/view/doi:10.18739/A2J27G,3,0,4,3,null,0,0.001426
/catalog/view/doi:10.18739/A2DD35,3,0,3,3,null,1,0.001425
/catalog/view/doi:10.18739/A2HJ57,3,1,4,4,0,1,0.001424
/news/2018/06/arctic-data-center-workshops-at-polar-2018-15-23-june-2018/,3,3,3,3,1,3,0.001424
/catalog/view/doi:10.18739/A22J6K,3,0,4,4,null,0,0.001423
/catalog/view/doi:10.18739/A2836Z,3,4,4,4,0.75,4,0.001422
/catalog/view/doi:10.18739/A21C1TF9R,3,0,4,3,null,0,0.001422
/catalog/view/doi:10.18739/A2WD4W,3,0,3,3,null,0,0.001421
/catalog/view/urn:uuid:fdace0ff-430d-4067-824b-dad1accdb768,3,2,7,6,0,2,0.00142
/catalog/quality/doi:10.18739/A2N872Z96,3,1,3,3,0,1,0.001419
/catalog/view/doi:10.18739/A2C53F146,3,0,38,5,null,0,0.001419
/catalog/view/urn:uuid:df4537f7-3af5-4e41-bdcc-4dd19f997c5e,3,2,7,5,0,2,0.001418
/catalog/view/urn:uuid:e660e16a-c5d3-4650-a1f4-6b1ebc4d8f32,3,1,14,6,1,1,0.001417
/catalog/view/urn:uuid:b8b95866-4c08-4b82-9d03-c0cb9d44a707,3,1,6,5,0,1,0.001416
/catalog/view/urn:uuid:bcc23d1b-a41f-43aa-87a6-a2938bb8c70f,3,5,6,5,0.4,5,0.001416
/catalog/submit/urn:uuid:51a93676-d46d-4519-83fb-008da7b83cde,3,0,10,7,null,0,0.001415
/catalog/view/urn:uuid:8f96d96c-a407-44df-9a20-0731ddd6934b,3,0,5,3,null,0,0.001414
/catalog/view/doi:10.18739/A25361,3,0,3,3,null,0,0.001414
/catalog/quality/doi:10.18739/A2D50FX41,3,0,3,3,null,0,0.001413
/catalog/view/doi:10.18739/A24373,3,0,5,3,null,1,0.001412
/catalog/view/doi:10.5065/D6JM27Q5,3,4,4,4,0.5,4,0.001411
/catalog/view/doi:10.18739/A2TP3N,3,0,4,4,null,0,0.001411
/blog/2018/04/dataset-highlight-dissolved-organic-carbon-with-dr-rose-cory/,3,2,4,4,1,2,0.00141
/catalog/view/doi:10.5065/D62805R7,3,3,3,3,1,3,0.001409
/catalog/quality/doi:10.18739/A2VM42X4H,3,0,5,5,null,0,0.001409
/catalog/view/urn:uuid:3bb0f281-5749-4088-959c-45e2edfd9b25,3,2,4,3,0,2,0.001408
