Page,Users,Sessions,Pageviews,Unique Pageviews,Bounce Rate,Entrances,Users % of Total
/catalog/view/doi:10.18739/A23X83K5Q,2,2,2,2,1,2,0.000352
/catalog/view/doi:10.18739/A2VT1GQ2R,2,0,3,2,null,0,0.000352
/catalog/view/doi:10.18739/A26W2R,2,1,6,3,1,1,0.000352
/catalog/view/urn:uuid:1dd37514-ca34-4895-9c88-c176dcbb1138,2,0,6,5,null,0,0.000352
/catalog/view/doi:10.5065/D6V40S7Q,2,1,3,3,1,1,0.000352
/catalog/view/doi:10.18739/A2NN78,2,2,2,2,1,2,0.000352
/catalog/view/urn:uuid:8bd8afc2-4b67-4e34-a9e9-af6e58bfcc8d,2,0,6,2,null,0,0.000352
/catalog/view/urn:uuid:5d66b152-7a6a-4e5c-8e36-3e8ef0df45af,2,0,2,2,null,0,0.000352
/catalog/view/doi:10.18739/A2XG9FB52,2,1,2,2,1,1,0.000352
/catalog/view/doi:10.5065/D6SF2T6X,2,1,2,2,1,1,0.000352
/catalog/view/urn:uuid:3545b6c0-d2b5-45d6-8cb1-9a480a27cc9d,2,0,6,4,null,1,0.000352
/catalog/view/urn:uuid:fd643717-dc02-402d-8b0b-48e280d97e23,2,0,15,5,null,0,0.000352
/catalog/view/doi:10.5065/D6K935JP,2,1,2,2,1,1,0.000352
/catalog/view/doi:10.18739/A2VH4M,2,2,2,2,1,2,0.000351
/catalog/view/urn:uuid:ba963066-6f28-4c00-a1b5-6a8535a3c6f7,2,1,24,12,0,1,0.000351
/catalog/view/urn:uuid:65afc74a-7eed-49ed-bbed-49105c76cb28,2,1,2,2,0,1,0.000351
/catalog/view/urn:uuid:7c13ad2b-93d9-4492-9c86-43864abf01db,2,0,14,12,null,0,0.000351
/catalog/view/doi:10.18739/A2HH6C63Z,2,1,12,4,0,1,0.000351
/catalog/view/urn:uuid:4f993fa9-a46c-430d-845e-359aefdc23dc,2,0,4,2,null,0,0.000351
/catalog/view/urn:uuid:3eb7ed61-e29b-45a8-9368-75196f59898d,2,0,5,3,null,0,0.000351
/catalog/view/urn:uuid:c715fe12-6c05-4c27-8d00-b9c0c536c54b,2,1,6,2,0,1,0.000351
/catalog/profile/http://orcid.org/0000-0002-0052-8580/s=settings/s=portals,2,0,2,2,null,0,0.000351
/catalog/view/urn:uuid:284d519d-d0bd-4c15-8f2c-95ad07fcae1e,2,0,4,3,null,0,0.000351
/catalog/view/doi:10.5065/D63X84NC,2,1,3,3,1,1,0.000351
/catalog/view/doi:10.5065/D6VM4995,2,1,3,3,1,1,0.000351
/catalog/view/doi:10.18739/A24N9C,2,2,2,2,1,2,0.000351
/catalog/view/urn:uuid:c1fead4c-f778-4f50-ba21-edbaf5e773e5,2,0,5,2,null,0,0.000351
/catalog/view/urn:uuid:ec1efbd1-5598-412d-9197-0cfe56d64448,2,0,4,2,null,0,0.000351
/catalog/view/urn:uuid:8dad828b-3be2-49ef-aadd-f8e5e4cd7806,2,1,12,8,0,1,0.000351
/catalog/view/doi:10.5065/D60Z71CK,2,1,2,2,1,1,0.000351
/catalog/view/urn:uuid:f25ccd00-74ae-488c-99f1-5c5be464c235.,2,2,2,2,1,2,0.000351
/catalog/view/urn:uuid:9fa77bb0-037d-45fa-8d04-f1575ac7f4a5,2,1,2,2,1,1,0.000351
/catalog/view/doi:10.18739/A2G73742Q,2,1,9,2,1,1,0.00035
/catalog/quality/urn:uuid:2033edc4-db08-4dbb-a4f8-aa29bd5b895e,2,0,3,2,null,0,0.00035
/catalog/view/doi:10.18739/A2XT16,2,2,2,2,1,2,0.00035
/catalog/view/resource_map_doi:10.18739/A2Q59T,2,2,3,2,0.5,1,0.00035
/catalog/view/doi:10.18739/A2K073,2,1,2,2,1,1,0.00035
/catalog/view/doi:10.5065/D6B8565D,2,1,3,3,1,1,0.00035
/catalog/view/resource_map_doi:10.18739/A2Q814T07,2,0,3,3,null,0,0.00035
/catalog/view/resource_map_doi:10.18739/A2C01Z,2,0,2,2,null,0,0.00035
/download/fileDownload.htm?fileAccessPointId=4795e340-485d-481e-8618-024bf74af1b0,2,0,2,2,null,0,0.00035
/catalog/view/urn:uuid:310c8a32-15f4-400a-9816-6682a38fb760,2,2,5,5,0.5,2,0.00035
/catalog/view/urn:uuid:a0fa3549-f928-4626-82d4-a14f021726fb.,2,2,2,2,1,2,0.00035
/1608829937/facts/128.111.85.224,2,2,2,2,1,2,0.00035
/catalog/view/resource_map_doi:10.18739/A2WW87,2,0,8,2,null,0,0.00035
/catalog/view/urn:uuid:0a7de353-f696-48b0-9e32-9b270a4b06b1,2,3,5,5,0.333333333,3,0.00035
/catalog/view/doi:10.18739/A2D21RJ7M,2,2,2,2,1,2,0.00035
/catalog/view/urn:uuid:8e8c51b6-1cd3-498d-a3e0-44801e039c01,2,2,7,5,0,2,0.00035
/catalog/view/doi:10.18739/A2307R,2,1,2,2,1,1,0.00035
/catalog/profile/http://orcid.org/0000-0003-1264-1166,2,0,3,2,null,0,0.00035
/catalog/view/urn:uuid:c6e81d5b-de81-42d1-8c75-0d333b4ebe93,2,2,3,2,0,2,0.00035
/catalog/view/doi:10.18739/A2KD2B,2,0,2,2,null,0,0.000349
/catalog/view/urn:uuid:6178da68-39aa-4b01-a7f9-50f1d5b3b423,2,0,7,3,null,0,0.000349
/catalog/view/doi:10.18739/A2HP47,2,1,2,2,1,1,0.000349
/catalog/view/urn:uuid:1e8e7a80-ba4b-441a-9fdb-197615ef9c6b,2,0,4,2,null,0,0.000349
/catalog/view/urn:uuid:339daf6a-ea99-44fe-bc67-fdb43a202640,2,0,2,2,null,0,0.000349
/catalog/view/urn:uuid:e251d3d9-7b4d-4659-aa47-f433690b69b6,2,0,3,2,null,0,0.000349
/catalog/view/urn:uuid:4a50c23d-e365-48b2-b926-bbb65f2f722a,2,0,4,3,null,0,0.000349
/catalog/view/resource_map_urn:uuid:1f9eee7e-2d03-43c4-ad7f-f300e013ab28,2,0,6,3,null,0,0.000349
/catalog/view/doi:10.18739/A29D4M,2,2,2,2,1,2,0.000349
/catalog/view/urn:uuid:957d75e7-f32c-49b9-8a70-6866b83f386a,2,1,6,3,1,1,0.000349
/catalog/view/urn:uuid:197a90a9-8c6f-4805-a03f-87a713a22ce9,2,0,2,2,null,0,0.000349
/download/fileDownload.htm?logicalFileId=3c7b7d43-9056-11e3-a06c-00c0f03d5b7c,2,2,2,2,1,2,0.000349
/catalog/view/urn:uuid:4d488521-17e8-46bc-bafe-41b8040e3d3f,2,1,5,2,0,1,0.000349
/catalog/view/doi:10.18739/A2QF8JJ2Z,2,0,2,2,null,0,0.000349
/catalog/view/urn:uuid:6003c587-dd17-4c7a-8e84-8c771c7c77bd,2,0,15,6,null,1,0.000349
/catalog/view/doi:10.18739/A2JM23G6H,2,0,3,2,null,0,0.000349
/catalog/view/doi:10.18739/A2RG16,2,2,2,2,1,2,0.000349
/catalog/view/resource_map_doi:10.18739/A21V50,2,0,2,2,null,0,0.000349
/catalog/view/doi:10.18739/A2JW84,2,2,2,2,0.5,2,0.000349
/catalog/view/doi:10.18739/A2ZX05,2,1,2,2,0,1,0.000348
/catalog/view/doi:10.18739/A2FX73Z0Z,2,4,4,4,1,4,0.000348
/catalog/view/doi:10.18739/A2SD26,2,2,2,2,1,2,0.000348
/catalog/view/urn:uuid:d96899d8-b883-43ee-86a6-7ced18be66b2,2,1,4,4,0,1,0.000348
/catalog/view/urn:uuid:322c3a18-6c2c-4d4e-a9d3-424f5bafb05d,2,1,5,3,0,1,0.000348
/catalog/view/urn:uuid:0053397a-1fb2-4f6a-a354-1ade4f2e3e93,2,0,3,2,null,0,0.000348
/catalog/view/doi:10.5065/D6P26W9W,2,2,2,2,1,2,0.000348
/catalog/view/urn:uuid:653dfda0-22ad-4d42-a4bd-32ddb50c2041,2,1,4,3,0,1,0.000348
/catalog/view/urn:uuid:e6961876-b97c-4c32-9ae7-15cc150f5738,2,2,2,2,1,2,0.000348
/catalog/view/doi:10.18739/A25D8NF9X,2,0,5,2,null,0,0.000348
/catalog/view/urn:uuid:a92e210a-9058-44a3-9222-ae3ef5668c68,2,0,4,3,null,0,0.000348
/catalog/view/doi:10.18739/A2D35T,2,1,2,2,1,1,0.000348
/catalog/view/doi:10.18739/A2WH4X,2,2,2,2,1,2,0.000348
/download/fileDownload.htm?fileAccessPointId=c4d398f0-ea6a-40ad-8d02-0ff982876efe,2,0,2,2,null,0,0.000348
/catalog/submit/urn:uuid:afc3f520-bbd6-42ec-a921-d92b4b38fc5e,2,0,3,3,null,0,0.000348
/catalog/view/urn:uuid:28447b46-45f6-4e5f-a4d8-86159b1544d2.,2,2,2,2,1,2,0.000348
/catalog/view/urn:uuid:c88416b3-9392-442c-a94d-c0b60adb8435,2,2,10,7,0,2,0.000348
/catalog/view/urn:uuid:48b6f42e-9b19-4b96-9494-8a1ac7761571,2,2,7,6,0,2,0.000348
/download/fileDownload.htm?logicalFileId=7a4bc297-98fd-11e3-a06c-00c0f03d5b7c,2,2,2,2,1,2,0.000348
/catalog/view/doi:10.5065/D60863F1,2,2,2,2,1,2,0.000347
/catalog/view/resource_map_urn:uuid:411f3567-837b-4716-bb4c-1c62384679f4,2,3,5,4,0.666666667,3,0.000347
/catalog/view/doi:10.18739/A2QP77,2,1,2,2,1,1,0.000347
/catalog/view/urn:uuid:b13b68eb-b2d1-4620-bac1-67487ef15493,2,0,4,3,null,0,0.000347
/catalog/view/doi:10.18739/A2XW75,2,2,2,2,1,2,0.000347
/catalog/view/urn:uuid:00aa5cab-67c0-40fc-9012-19535259c697,2,0,3,2,null,0,0.000347
/catalog/view/doi:10.5065/D63N21DZ,2,1,3,3,1,1,0.000347
/catalog/view/urn:uuid:ba800eea-4582-483f-b630-53f597a2f38c,2,1,17,5,0,1,0.000347
/catalog/view/doi:10.18739/A28911R2C,2,1,2,2,1,1,0.000347
/catalog/view/urn:uuid:855219a1-cdd7-44a5-9a1e-88cb88df6cd6,2,2,2,2,1,2,0.000347
/catalog/view/doi:10.18739/A2707WN84,2,1,2,2,1,1,0.000347
/catalog/view/urn:uuid:45ba9b4a-4a62-433b-92ca-1291fa94f05d,2,1,3,3,0,1,0.000347
/catalog/view/urn:uuid:69d96113-a50a-4e4c-a2be-0bbc1636aa29,2,0,9,5,null,0,0.000347
/catalog/view/urn:uuid:5bd91a0b-128c-46f6-a698-0602b7d9142c,2,3,14,6,0,3,0.000347
/catalog/quality/doi:10.5065/D6TT4P1W,2,2,2,2,0,2,0.000347
/catalog/view/doi:10.18739/A2P55DG83,2,1,2,2,1,1,0.000347
/catalog/view/urn:uuid:6c933bdd-6f7e-4060-90f7-4cee12e3a8bb,2,0,8,3,null,0,0.000347
/catalog/view/doi:10.18739/A2B64V,2,0,2,2,null,0,0.000347
/catalog/view/doi:10.5065/D6DJ5CTC,2,2,2,2,1,2,0.000347
/catalog/view/doi:10.5065/D6Q81B5Z,2,1,2,2,1,1,0.000346
/catalog/view/urn:uuid:222c6829-caa2-43be-8fab-46f7c6d2f213,2,0,2,2,null,0,0.000346
/catalog/view/doi:10.18739/A27659G28,2,0,4,2,null,0,0.000346
/catalog/view/doi:10.18739/A2Q661,2,0,3,2,null,0,0.000346
/catalog/view/urn:uuid:b66837ee-77b2-453c-acbf-7d9372e4f3a6,2,0,2,2,null,0,0.000346
/catalog/submit/urn:uuid:13add464-8319-49df-a098-d324a975d460,2,0,2,2,null,0,0.000346
/catalog/view/urn:uuid:654c58c3-de3a-4d7f-be24-977551368f4b,2,2,2,2,1,2,0.000346
/catalog/view/doi:10.5065/D647480D,2,1,2,2,1,1,0.000346
/catalog/view/urn:uuid:d7bd8ba7-c54a-44e2-9b56-ea067d0deb0d,2,1,9,4,0,1,0.000346
/catalog/view/urn:uuid:c34c1f9a-8256-4c5c-9322-8643073784a3,2,2,2,2,1,2,0.000346
/catalog/view/doi:10.18739/A2PW57,2,2,2,2,1,2,0.000346
/catalog/view/doi.org/10.18739/A2KD1QK3Q,2,2,5,2,0,2,0.000346
/catalog/view/urn:uuid:188e5cc8-7f03-4c98-a81f-7200286cc9d2,2,0,4,2,null,0,0.000346
/catalog/view/doi:10.18739/A2V97ZQ91,2,0,3,2,null,0,0.000346
/catalog/view/urn:uuid:3b63b7cc-7bb5-48ad-9a79-67a57f7d75a4,2,1,7,2,0,1,0.000346
/catalog/view/urn:uuid:15b9b03d-e367-4d71-81bc-213674c39abd,2,0,14,7,null,0,0.000346
/catalog/view/doi:10.18739/A2G821,2,2,2,2,1,2,0.000346
/catalog/view/doi:10.18739/A2RF5KG2N,2,0,5,2,null,0,0.000346
/catalog/view/urn:uuid:3fdc0d31-81bc-4353-b799-49882ae61206,2,0,2,2,null,0,0.000346
/catalog/view/resource_map_doi:10.18739/A20955,2,0,4,4,null,0,0.000346
/catalog/view/urn:uuid:c8f5604e-4163-4b4f-bb0c-f77d8976130a,2,0,6,2,null,0,0.000345
/catalog/portals/DBO/Data (data from years 2010-2018),2,2,5,3,1,2,0.000345
/catalog/submit/urn:uuid:2ad2fdfa-f7c1-4454-8c0a-a587332282e9,2,0,2,2,null,0,0.000345
/catalog/view/urn:uuid:3aca4bfc-ab04-49bc-9d89-d170a9eef419,2,3,12,5,0.333333333,3,0.000345
/catalog/view/urn:uuid:a72eb8a2-7535-4436-8090-6afa10c4eebf,2,1,3,3,0,1,0.000345
/catalog/view/urn:uuid:3a12abec-ba2a-45a8-b9c4-eef86fe3818d,2,0,2,2,null,0,0.000345
/catalog/view/doi:10.5065/D6Z899K4,2,1,2,2,1,1,0.000345
/catalog/view/urn:uuid:802f5656-26af-43cb-b594-b3905a2ebf47,2,2,2,2,1,2,0.000345
/catalog/view/doi:10.18739/A2830P,2,1,5,2,1,1,0.000345
/catalog/view/doi:10.18739/A2SN01421,2,2,2,2,1,2,0.000345
/download/fileDownload.htm?fileAccessPointId=18f71f1e-b38e-4f0a-8188-84ad229f8a18,2,1,3,2,1,1,0.000345
/catalog/view/doi:10.18739/A2759G,2,1,2,2,1,1,0.000345
/catalog/view/resource_map_urn:uuid:b331a3a4-1441-45bd-a301-4cf9d74baa51,2,0,4,2,null,0,0.000345
/catalog/view/urn:uuid:fbf3c80d-1a73-48fc-aa81-f657e0fffd96,2,0,5,3,null,0,0.000345
/catalog/view/urn:uuid:67556c02-75c9-43df-9929-8152b5c26b51,2,2,2,2,1,2,0.000345
/catalog/view/doi:10.18739/A29P98,2,0,6,3,null,0,0.000345
/catalog/view/urn:uuid:7fb6aceb-289c-44fc-b080-7d9a299124db,2,1,2,2,1,1,0.000345
/catalog/view/urn:uuid:1b5ac046-9d90-4d10-a6fa-57660f1a7b34,2,2,5,5,0,2,0.000345
/catalog/edit/portals/ArcticNarratives,2,0,4,4,null,0,0.000345
/catalog/view/doi:10.18739/A27C6D,2,0,5,3,null,0,0.000344
/catalog/view/doi:10.5065/D6P55KN9,2,1,4,3,1,1,0.000344
/catalog/view/urn:uuid:0abb1d13-1717-46a8-8522-80e81eb53f98,2,0,2,2,null,0,0.000344
/download/fileDownload.htm?fileAccessPointId=a9292eb7-b95d-486c-97fd-79d892a9573a,2,0,3,2,null,0,0.000344
/catalog/view/doi:10.18739/A2MP6X,2,2,2,2,0.5,2,0.000344
/catalog/view/doi:10.18739/A2319S30Q,2,0,2,2,null,0,0.000344
/catalog/view/doi:10.5065/D6GX48PC,2,2,2,2,1,2,0.000344
/catalog/view/urn:uuid:b7596201-ffcf-4d9f-854f-bb87380eb7f2,2,0,2,2,null,0,0.000344
/catalog/view/doi:10.18739/A28P5F,2,1,2,2,1,1,0.000344
/catalog/data/mode=list/page/3,2,0,2,2,null,0,0.000344
/catalog/view/doi:10.18739/A29K45S2P,2,1,2,2,0,1,0.000344
/catalog/view/doi:10.18739/A2X33Q,2,1,2,2,1,1,0.000344
/catalog/view/resource_map_urn:uuid:ca3d855c-2c25-46fc-8519-9bae922c7afc,2,0,7,2,null,0,0.000344
/catalog/view/doi:10.18739/A2S82T,2,2,2,2,1,2,0.000344
/catalog/view/doi:10.5065/D65X26ZK,2,1,3,3,1,1,0.000344
/catalog/view/doi:10.18739/A2QR7X,2,2,2,2,1,2,0.000344
/catalog/view/doi:10.18739/A2DF9S,2,2,2,2,1,2,0.000344
/catalog/view/doi:10.18739/A2VN74,2,2,2,2,1,2,0.000344
/catalog/view/urn:uuid:c29e5c80-cb5f-454f-bd01-9f9946b93ff7,2,0,6,3,null,0,0.000344
/catalog/view/doi:10.18739/A21N7XM2W,2,1,2,2,1,1,0.000344
/catalog/view/doi:10.18739/A2GX44V3N,2,2,2,2,1,2,0.000343
/catalog/view/doi:10.18739/A2F18SF3C,2,1,2,2,1,1,0.000343
/download/fileDownload.htm?fileAccessPointId=bf1f933b-bb45-4835-aaf2-91951241ca32,2,0,3,2,null,0,0.000343
/catalog/submit/urn:uuid:9d3850b4-0920-44df-850c-ec54f79eeaf0,2,0,2,2,null,0,0.000343
/catalog/view/doi:10.5065/D61834JZ,2,2,2,2,0.5,2,0.000343
/catalog/view/doi:10.18739/A2502G,2,2,2,2,0.5,2,0.000343
/catalog/view/urn:uuid:a1c0809e-419e-474d-a00e-9ab17364abf2,2,1,2,2,1,1,0.000343
/catalog/view/doi:10.5065/D6ZC8170,2,2,2,2,1,2,0.000343
/catalog/view/doi:10.18739/A23F4KN71,2,1,2,2,1,1,0.000343
/catalog/view/doi:10.18739/A2052N,2,5,5,5,0.4,5,0.000343
/catalog/view/doi:10.18739/A2GT5FG3S,2,1,9,2,0,1,0.000343
/tag/news/?page=2,2,0,2,2,null,0,0.000343
/catalog/view/doi:10.18739/A2JQ0C,2,2,2,2,0,1,0.000343
/catalog/portals/ARCTIC,2,1,2,2,1,1,0.000343
/catalog/view/urn:uuid:fc9caf98-d24b-4143-b70c-09a2d1098b03,2,0,7,4,null,0,0.000343
/catalog/view/doi:10.18739/A2RR1PN55,2,2,4,2,0,2,0.000343
/catalog/view/resource_map_doi:10.18739/A22Z12P4J,2,2,2,2,0.5,2,0.000343
/catalog/view/urn:uuid:967e4faa-e0b6-41cf-bf96-312fc72b3573,2,0,9,3,null,0,0.000343
/catalog/view/urn:uuid:f102992e-b763-4755-b0ec-72a5a8070c19,2,0,4,2,null,0,0.000343
/catalog/view/doi:10.5065/D6P26W4N,2,1,3,3,1,1,0.000343
/catalog/view/doi:10.5065/D69K48BW,2,1,2,2,1,1,0.000342
/catalog/view/doi:10.5065/D6222RV9,2,1,2,2,1,1,0.000342
/catalog/view/doi:10.5065/D6PV6HJD,2,2,2,2,1,2,0.000342
/catalog/view/urn:uuid:f4f9856b-b975-490d-a236-cf482e763f89,2,0,7,2,null,0,0.000342
/catalog/view/urn:uuid:bc472462-62e7-479d-b113-cf63d5a7ddb0,2,1,9,2,1,1,0.000342
/catalog/view/doi:10.5065/D6TX3CH3,2,1,2,2,1,1,0.000342
/catalog/view/doi:10.5065/D64B2ZDB,2,1,2,2,1,1,0.000342
/catalog/view/urn:uuid:e0652feb-9780-4b84-9bf3-80085fd18647,2,2,2,2,1,2,0.000342
/catalog/view/doi:10.5065/D6J964FR,2,1,5,4,1,1,0.000342
/catalog/view/doi:10.5065/D66T0JS0,2,1,3,2,1,1,0.000342
/catalog/view/resource_map_doi:10.18739/A20Z70X50,2,0,2,2,null,0,0.000342
/catalog/submit/urn:uuid:6f328311-2269-4fd6-953d-1b5ee1723228,2,0,2,2,null,0,0.000342
/catalog/view/doi:10.5065/D6WH2N4K,2,2,2,2,1,2,0.000342
/catalog/quality/doi:10.18739/A2MG7FW27,2,0,2,2,null,0,0.000342
/catalog/view/doi:10.18739/A2TK9W,2,1,2,2,1,1,0.000342
/catalog/view/urn:uuid:0a295b62-30f9-44c0-88fc-84c9f6146631,2,1,6,5,0,1,0.000342
/catalog/view/resource_map_urn:uuid:bde84024-8f14-4dba-bd33-d43aa6c597f6,2,0,2,2,null,0,0.000342
/catalog/view/urn:uuid:43bb9d48-e7b0-4509-a4ac-800e7eae6e32,2,0,5,2,null,0,0.000342
/catalog/view/resource_map_doi:10.18739/A2SC4M,2,2,2,2,1,2,0.000342
/catalog/view/urn:uuid:3707e08e-4f7c-4221-ab62-0afdb7b99ed9.,2,1,4,3,1,1,0.000342
/catalog/view/urn:uuid:183eb5b7-e583-4c3c-8925-f62c9ff293fb,2,0,3,3,null,0,0.000341
/catalog/view/urn:uuid:5cbc8f89-827c-4e93-a141-fe33a2b2ee74,2,0,6,2,null,0,0.000341
/catalog/view/doi:10.18739/A2DP49,2,1,5,3,1,1,0.000341
/catalog/view/doi:10.18739/A29P2W66Z,2,1,3,3,0,1,0.000341
/catalog/view/urn:uuid:53269ab4-5e53-4459-b8bf-c4f856dfa0d4,2,1,2,2,1,1,0.000341
/catalog/view/doi:10.18739/A2NS0KX61,2,1,3,3,1,1,0.000341
/catalog/view/doi:10.5065/D65T3HJ8,2,2,2,2,1,2,0.000341
/catalog/view/urn:uuid:7a6cf00f-3e7e-4b08-95a0-dc0cfc7524e1,2,2,2,2,1,2,0.000341
/catalog/view/doi:10.18739/A2T010,2,1,2,2,1,1,0.000341
/catalog/view/doi:10.5065/D65D8Q0B,2,1,5,5,1,1,0.000341
/catalog/view/urn:uuid:09a86e3c-8e6e-4f97-acaf-bb81fe4f0006.,2,2,2,2,1,2,0.000341
/catalog/view/doi:10.5065/D6W0942Z,2,1,3,3,1,1,0.000341
/catalog/view/urn:uuid:c2603086-aff3-4bed-b6ce-f632bfbb9db7,2,2,2,2,1,2,0.000341
/catalog/view/urn:uuid:32a70b9d-ba05-4689-966f-395f298c4426,2,0,3,2,null,0,0.000341
/catalog/view/urn:uuid:2c63dfc1-681a-41d2-880c-ef49d39d7864,2,0,10,2,null,0,0.000341
/catalog/view/doi:10.18739/A26S67,2,1,2,2,1,1,0.000341
/catalog/view/doi:10.18739/A29G5GD96,2,1,4,4,0,1,0.000341
/catalog/view/doi:10.5065/D6ZC80W3,2,1,2,2,1,1,0.000341
/catalog/view/doi:10.5065/D60Z7187,2,1,2,2,1,1,0.000341
/catalog/view/doi:10.18739/A2NC5SC44,2,1,2,2,1,1,0.000341
/catalog/view/doi:10.18739/A2KH3R,2,2,2,2,1,2,0.00034
/catalog/view/doi:10.18739/A2GW0G,2,2,2,2,1,2,0.00034
/catalog/view/doi:10.18739/A22G6W,2,1,2,2,1,1,0.00034
/catalog/view/doi:10.5065/D6VX0DJ4,2,2,2,2,1,2,0.00034
/catalog/view/doi:10.5065/D6FX77KF,2,2,2,2,1,2,0.00034
/catalog/view/arctic-data.9513.1,2,0,4,2,null,0,0.00034
/catalog/submit/urn:uuid:6cee169c-2d3d-44c6-99f2-7dd041d30c4d,2,1,3,3,0,1,0.00034
/catalog/view/urn:uuid:421e40f4-64df-4ce1-a305-50f7defe2453,2,2,2,2,1,2,0.00034
/catalog/view/urn:uuid:9fbb23b4-7ed6-4ff1-ab32-014476f979d4,2,0,9,6,null,0,0.00034
/catalog/view/resource_map_doi:10.18739/A2BW9N,2,1,3,3,1,1,0.00034
/catalog/view/urn:uuid:7e39ac86-de73-4bfd-9363-36c5c9a30b69,2,0,2,2,null,0,0.00034
/catalog/view/doi:10.5065/D6FN1467,2,1,2,2,1,1,0.00034
/catalog/view/doi:10.5065/D6GH9G30,2,2,2,2,1,2,0.00034
/catalog/view/doi:10.5065/D6MC8X66,2,2,2,2,1,2,0.00034
/catalog/view/urn:uuid:43d82d0d-cee5-4742-abea-be591707e41f,2,0,4,2,null,0,0.00034
/catalog/view/urn:uuid:49cf10cd-99b2-4656-8188-4414d337decb,2,0,2,2,null,0,0.00034
/catalog/portals/ArcticTides/Tide-Models,2,0,2,2,null,0,0.00034
/catalog/view/urn:uuid:408ba2b1-a6af-48e6-9ecc-99335a7f414f,2,1,4,4,1,1,0.00034
/catalog/view/doi:10.5065/D6R78C6F,2,1,2,2,1,1,0.00034
/catalog/view/doi:10.18739/A25Q33,2,2,2,2,1,2,0.00034
/catalog/view/doi:10.18739/A28011,2,1,4,2,1,1,0.00034
/cpanel,2,2,2,2,1,2,0.000339
/catalog/view/urn:uuid:7c7f1600-862f-4644-9625-d795e3d0f5bb,2,2,9,3,0.5,2,0.000339
/catalog/view/resource_map_urn:uuid:a35740ac-ebc2-4657-b3ef-8ed7fa2881ea,2,0,3,3,null,0,0.000339
/catalog/view/doi:10.5065/D6RV0KW2,2,1,2,2,1,1,0.000339
/catalog/view/doi:10.5065/D6NC5ZC1,2,2,3,2,0.5,2,0.000339
/catalog/view/doi:10.18739/A23T9D66B,2,0,3,2,null,0,0.000339
/catalog/view/doi:10.18739/A29S1KK3C,2,1,2,2,1,1,0.000339
/catalog/view/urn:uuid:2843b233-bee4-426e-bc12-7d074b52b022,2,0,3,2,null,0,0.000339
/catalog/view/urn:uuid:b228c5d5-048e-4f7b-bf9b-864ac7f45049,2,0,2,2,null,0,0.000339
/catalog/view/doi:10.18739/A2RX93D5R,2,2,2,2,1,2,0.000339
/catalog/view/doi:10.18739/A2MM1B,2,1,3,3,1,1,0.000339
/catalog/view/urn:uuid:92796d5c-bf70-4822-9a36-e3730f8ac193,2,2,2,2,1,2,0.000339
/catalog/view/doi:10.5065/D6RV0KQT,2,1,3,3,1,1,0.000339
/catalog/view/doi:10.18739/A2MP4VN3G,2,1,2,2,1,1,0.000339
/catalog/view/urn:uuid:f9652a68-5127-4c6c-ac15-794d6c76a5e8,2,2,2,2,1,2,0.000339
/catalog/view/doi:10.18739/A2N58CK8V,2,1,2,2,1,1,0.000339
/catalog/view/doi:10.5065/D6F769PB,2,3,4,4,0.666666667,3,0.000339
/catalog/view/urn:uuid:9036633f-29b7-4b53-b4cb-814fe1e45ead,2,1,7,4,1,1,0.000339
/catalog/view/doi:10.18739/A2HS48,2,1,2,2,1,1,0.000339
/catalog/view/urn:uuid:341a23fb-cf45-4db9-a951-3b00bab6cf1e,2,8,21,15,0.625,8,0.000339
/catalog/view/urn:uuid:98742c9c-fc1e-46a2-aec3-86255712aef4,2,2,2,2,1,2,0.000338
/catalog/view/urn:uuid:4244dd52-e9ed-4462-b918-2f8abe30c98b,2,0,4,3,null,0,0.000338
/catalog/view/urn:uuid:b78940de-05d7-4ff8-ae72-094a4cec1455,2,0,3,2,null,0,0.000338
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/560/4,2,2,2,2,1,2,0.000338
/catalog/view/doi:10.18739/A2ZC7RV2K,2,2,2,2,1,2,0.000338
/catalog/view/urn:uuid:22a19496-77bb-4c83-afb5-0e083124f010,2,1,4,2,1,1,0.000338
/catalog/view/doi:10.5065/D6FN149K,2,1,2,2,1,1,0.000338
/catalog/quality/doi:10.18739/A2H12V81B,2,1,2,2,0,1,0.000338
/catalog/submit/urn:uuid:6889d903-860a-436d-8110-aae64289684e,2,0,2,2,null,0,0.000338
/catalog/view/resource_map_doi:10.18739/A2ZZ75,2,0,4,4,null,0,0.000338
/submit/#licensing-and-data-distribution,2,2,2,2,1,2,0.000338
/catalog/view/https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/20075/3,2,1,2,2,1,1,0.000338
/catalog/view/doi:10.18739/A2QZ22H2M,2,1,2,2,1,1,0.000338
/catalog/view/doi:10.18739/A26688J4J,2,0,2,2,null,0,0.000338
/catalog/view/doi:10.5065/D67W69BJ,2,1,2,2,1,1,0.000338
/catalog/view/urn:uuid:35166f45-7e57-482c-a491-5b2aae0bd857,2,0,2,2,null,0,0.000338
/catalog/view/doi:10.5065/D6DB7ZW0,2,1,3,3,1,1,0.000338
/catalog/view/doi:10.18739/A20G3GZ4D,2,2,2,2,1,2,0.000338
/catalog/view/urn:uuid:88566070-b46d-4840-86e5-228ac2025bd9,2,2,2,2,1,2,0.000338
